Department Id;University Id;Faculty Id;Department Name;Language;Score Type
200711521;2007;;Siyaset Bilimi ve Kamu Yönetimi (Burslu);;EA
200711539;2007;;Siyaset Bilimi ve Kamu Yönetimi (%50 İndirimli);;EA
200711699;2007;;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (Burslu);;EA
200711706;2007;;Siyaset Bilimi ve Kamu Yönetimi (İngilizce) (%50 İndirimli);;EA
200790447;2007;;Turizm İşletmeciliği (Burslu);;EA
200790494;2007;;Turizm İşletmeciliği (%50 İndirimli);;EA
200710241;2007;;Uluslararası İlişkiler (İngilizce) (Burslu);;EA
200710568;2007;;Uluslararası İlişkiler (İngilizce) (%50 İndirimli);;EA
200790451;2007;;Uluslararası Ticaret ve Finansman (Burslu);;EA
200790496;2007;;Uluslararası Ticaret ve Finansman (%50 İndirimli);;EA
200790452;2007;;Uluslararası Ticaret ve Finansman (İngilizce) (Burslu);;EA
200790453;2007;;Uluslararası Ticaret ve Finansman (İngilizce) (%50 İndirimli);;EA
200710286;2007;;Yönetim Bilişim Sistemleri (Burslu);;EA
200710595;2007;;Yönetim Bilişim Sistemleri (%50 İndirimli);;EA
200790433;2007;;Görsel İletişim Tasarımı (Burslu);;SÖZ
200790434;2007;;Görsel İletişim Tasarımı (%50 İndirimli);;SÖZ
200710868;2007;;Halkla İlişkiler ve Reklamcılık (Burslu);;SÖZ
200710877;2007;;Halkla İlişkiler ve Reklamcılık (%50 İndirimli);;SÖZ
200711636;2007;;Medya ve İletişim (Burslu);;SÖZ
200711645;2007;;Medya ve İletişim (%50 İndirimli);;SÖZ
200711133;2007;;Televizyon Haberciliği ve Programcılığı (Burslu);;SÖZ
200711142;2007;;Televizyon Haberciliği ve Programcılığı (%50 İndirimli);;SÖZ
200711284;2007;;Yeni Medya (Burslu);;SÖZ
200790363;2007;;Yeni Medya (%25 İndirimli);;SÖZ
200711487;2007;;Yeni Medya (İngilizce) (Burslu);;SÖZ
200711496;2007;;Yeni Medya (İngilizce) (%50 İndirimli);;SÖZ
200710302;2007;;Bilgisayar Mühendisliği (Burslu);;SAY
200790497;2007;;Bilgisayar Mühendisliği (%25 İndirimli);;SAY
200712379;2007;;Bilgisayar Mühendisliği (İngilizce) (Burslu);;SAY
200790364;2007;;Bilgisayar Mühendisliği (İngilizce) (%25 İndirimli);;SAY
200711715;2007;;Biyomedikal Mühendisliği (Burslu);;SAY
200790498;2007;;Biyomedikal Mühendisliği (%50 İndirimli);;SAY
200711751;2007;;Elektrik-Elektronik Mühendisliği (Burslu);;SAY
200711769;2007;;Elektrik-Elektronik Mühendisliği (%50 İndirimli);;SAY
200710717;2007;;Endüstri Mühendisliği (Burslu);;SAY
200710726;2007;;Endüstri Mühendisliği (%50 İndirimli);;SAY
200711469;2007;;Endüstri Mühendisliği (İngilizce) (Burslu);;SAY
200711478;2007;;Endüstri Mühendisliği (İngilizce) (%50 İndirimli);;SAY
200790443;2007;;Endüstriyel Tasarım (Burslu);;SAY
200790444;2007;;Endüstriyel Tasarım (%50 İndirimli);;SAY
200790445;2007;;Endüstriyel Tasarım (İngilizce) (Burslu);;SAY
200790446;2007;;Endüstriyel Tasarım (İngilizce) (%50 İndirimli);;SAY
200790499;2007;;İç Mimarlık (Ücretli);;SAY
200711796;2007;;İç Mimarlık (Burslu);;SAY
200790500;2007;;İç Mimarlık (%25 İndirimli);;SAY
200711803;2007;;İç Mimarlık (İngilizce) (Burslu);;SAY
200790501;2007;;İç Mimarlık (İngilizce) (%25 İndirimli);;SAY
200710683;2007;;İnşaat Mühendisliği (Burslu);;SAY
200712201;2007;;İnşaat Mühendisliği (%50 İndirimli);;SAY
200711557;2007;;İnşaat Mühendisliği (İngilizce) (Burslu);;SAY
200711566;2007;;İnşaat Mühendisliği (İngilizce) (%50 İndirimli);;SAY
200790459;2007;;Kimya Mühendisliği (Burslu);;SAY
200790460;2007;;Kimya Mühendisliği (%50 İndirimli);;SAY
200710832;2007;;Makine Mühendisliği (Burslu);;SAY
200710841;2007;;Makine Mühendisliği (%50 İndirimli);;SAY
200711442;2007;;Makine Mühendisliği (İngilizce) (Burslu);;SAY
200711451;2007;;Makine Mühendisliği (İngilizce) (%50 İndirimli);;SAY
200710365;2007;;Mimarlık (Burslu);;SAY
200710611;2007;;Mimarlık (%50 İndirimli);;SAY
200711415;2007;;Mimarlık (İngilizce) (Burslu);;SAY
200712194;2007;;Mimarlık (İngilizce)  (%50 İndirimli);;SAY
200710744;2007;;Yazılım Mühendisliği (Burslu);;SAY
200790502;2007;;Yazılım Mühendisliği (%25 İndirimli);;SAY
200712528;2007;;Beslenme ve Diyetetik (Burslu);;SAY
200790366;2007;;Beslenme ve Diyetetik (%25 İndirimli);;SAY
200712467;2007;;Fizyoterapi ve Rehabilitasyon (Burslu);;SAY
200790367;2007;;Fizyoterapi ve Rehabilitasyon (%25 İndirimli);;SAY
200712494;2007;;Hemşirelik (Burslu);;SAY
200790414;2007;;Hemşirelik (%25 İndirimli);;SAY
200711778;2007;;Sağlık Yönetimi (Burslu);;EA
200711787;2007;;Sağlık Yönetimi (%50 İndirimli);;EA
200712449;2007;;Tıp Fakültesi (Ücretli);;SAY
200712458;2007;;Tıp Fakültesi (Burslu);;SAY
200712582;2007;;Tıp Fakültesi (%25 İndirimli);;SAY
200810019;2008;;İşletme (Burslu);;EA
200851539;2008;;İşletme (%50 İndirimli);;EA
200810028;2008;;İşletme (İngilizce) (Burslu);;EA
200851541;2008;;İşletme (İngilizce) (%50 İndirimli);;EA
200810037;2008;;Lojistik Yönetimi (İngilizce) (Burslu);;EA
200851543;2008;;Lojistik Yönetimi (İngilizce) (%50 İndirimli);;EA
200851601;2008;;Uluslararası Ticaret ve Finansman (İngilizce) (Burslu);;EA
200851602;2008;;Uluslararası Ticaret ve Finansman (İngilizce) (%50 İndirimli);;EA
200851517;2008;;Bilgisayar Mühendisliği (İngilizce) (Burslu);;SAY
200851519;2008;;Bilgisayar Mühendisliği (İngilizce) (%50 İndirimli);;SAY
200851514;2008;;İşletme Mühendisliği (İngilizce) (Burslu);;SAY
200851516;2008;;İşletme Mühendisliği (İngilizce) (%50 İndirimli);;SAY
200851520;2008;;Mimarlık (Burslu);;SAY
200851522;2008;;Mimarlık (%50 İndirimli);;SAY
200851578;2008;;Yazılım Mühendisliği (Burslu);;SAY
200851580;2008;;Yazılım Mühendisliği (%50 İndirimli);;SAY
200851590;2008;;Çizgi Film ve Animasyon (Burslu);;SÖZ
200851592;2008;;Çizgi Film ve Animasyon (%50 İndirimli);;SÖZ
200810055;2008;;Dijital Oyun Tasarımı (Burslu);;SAY
200851547;2008;;Dijital Oyun Tasarımı (%50 İndirimli);;SAY
200851523;2008;;Gastronomi ve Mutfak Sanatları (Burslu);;SÖZ
200851525;2008;;Gastronomi ve Mutfak Sanatları (%50 İndirimli);;SÖZ
200851597;2008;;Grafik Tasarımı (Burslu);;EA
200851598;2008;;Grafik Tasarımı (%50 İndirimli);;EA
200851529;2008;;Halkla İlişkiler ve Reklamcılık (Burslu);;SÖZ
200851531;2008;;Halkla İlişkiler ve Reklamcılık (%50 İndirimli);;SÖZ
200851532;2008;;İç Mimarlık ve Çevre Tasarımı (Burslu);;EA
200851534;2008;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli);;EA
200851599;2008;;İletişim ve Tasarımı (Burslu);;SÖZ
200851600;2008;;İletişim ve Tasarımı (%50 İndirimli);;SÖZ
200851581;2008;;Radyo, Televizyon ve Sinema (Burslu);;SÖZ
200851583;2008;;Radyo, Televizyon ve Sinema (%50 İndirimli);;SÖZ
200810073;2008;;Havacılık Yönetimi (İngilizce) (Burslu);;EA
200810082;2008;;Havacılık Yönetimi (İngilizce) (%50 İndirimli);;EA
200851568;2008;;Psikoloji (Burslu);;EA
200851570;2008;;Psikoloji (%50 İndirimli);;EA
200851535;2008;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (Burslu);;EA
200851537;2008;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce) (%50 İndirimli);;EA
200910054;2009;;Diş Hekimliği Fakültesi (Burslu);;SAY
200910063;2009;;Diş Hekimliği Fakültesi (%50 İndirimli);;SAY
200910081;2009;;Eczacılık Fakültesi (Burslu);;SAY
200910099;2009;;Eczacılık Fakültesi (%50 İndirimli);;SAY
200910451;2009;;Beslenme ve Diyetetik (Burslu);;SAY
200910469;2009;;Beslenme ve Diyetetik (%50 İndirimli);;SAY
200910496;2009;;Ergoterapi (Burslu);;SAY
200910503;2009;;Ergoterapi (%50 İndirimli);;SAY
200910142;2009;;Fizyoterapi ve Rehabilitasyon (Burslu);;SAY
200910151;2009;;Fizyoterapi ve Rehabilitasyon (%50 İndirimli);;SAY
200910115;2009;;Hemşirelik (Burslu);;SAY
200910124;2009;;Hemşirelik (%50 İndirimli);;SAY
200910327;2009;;Odyoloji (Burslu);;SAY
200910336;2009;;Odyoloji (%50 İndirimli);;SAY
200910354;2009;;Sağlık Yönetimi (Burslu);;EA
200910363;2009;;Sağlık Yönetimi (%50 İndirimli);;EA
200910027;2009;;Tıp Fakültesi (Burslu);;SAY
200910036;2009;;Tıp Fakültesi (%50 İndirimli);;SAY
101910097;1019;;Coğrafya;;SÖZ
101930056;1019;;Coğrafya (İÖ);;SÖZ
101990042;1019;;İstatistik ve Bilgisayar Bilimleri;;SAY
101910104;1019;;Matematik;;SAY
101910122;1019;;Moleküler Biyoloji ve Genetik;;SAY
101910113;1019;;Tarih;;SÖZ
101930065;1019;;Tarih (İÖ);;SÖZ
101910158;1019;;Türk Dili ve Edebiyatı;;SÖZ
101990047;1019;;Endüstriyel Tasarım;;SAY
101990022;1019;;İç Mimarlık ve Çevre Tasarımı;;EA
101910016;1019;;İktisat;;EA
101910025;1019;;İşletme;;EA
101910149;1019;;Maliye;;EA
101910255;1019;;Siyaset Bilimi ve Kamu Yönetimi;;EA
101930092;1019;;Siyaset Bilimi ve Kamu Yönetimi (İÖ);;EA
101910228;1019;;Yönetim Bilişim Sistemleri;;EA
101930083;1019;;Yönetim Bilişim Sistemleri (İÖ);;EA
101910316;1019;;İslami İlimler;;SÖZ
101990018;1019;;İslami İlimler (İÖ);;SÖZ
101910052;1019;;Bilgisayar Mühendisliği;;SAY
101910043;1019;;Elektrik-Elektronik Mühendisliği;;SAY
101910131;1019;;İnşaat Mühendisliği;;SAY
101910291;1019;;Makine Mühendisliği;;SAY
101910219;1019;;Çocuk Gelişimi;;EA
101910282;1019;;Çocuk Gelişimi (KKTC Uyruklu);;EA
101910176;1019;;Hemşirelik;;SAY
101990019;1019;;Sağlık Yönetimi;;EA
101990020;1019;;Sosyal Hizmet;;EA
101990046;1019;;Finans ve Bankacılık;;EA
101990043;1019;;Muhasebe ve Finans Yönetimi;;EA
101990044;1019;;Turizm İşletmeciliği;;EA
101990017;1019;;Biyosistem Mühendisliği;;SAY
101910307;1019;;Ziraat Mühendisliği Programları;;SAY
102090091;1020;;Antrenörlük Eğitimi;;EA
102090090;1020;;Beden Eğitimi ve Spor Öğretmenliği;;EA
102090092;1020;;Rekreasyon;;EA
102090093;1020;;Spor Yöneticiliği;;EA
102090069;1020;;Diş Hekimliği Fakültesi;;SAY
102090063;1020;;Arap Dili ve Edebiyatı;;DİL
102010322;1020;;Coğrafya;;SÖZ
102010137;1020;;Felsefe;;EA
102010101;1020;;İngiliz Dili ve Edebiyatı;;DİL
102030071;1020;;İngiliz Dili ve Edebiyatı (İÖ);;DİL
102010243;1020;;Kürt Dili ve Edebiyatı;;SÖZ
102010119;1020;;Matematik;;SAY
102010234;1020;;Moleküler Biyoloji ve Genetik;;SAY
102010288;1020;;Psikoloji;;EA
102010191;1020;;Sosyal Hizmet;;EA
102030132;1020;;Sosyal Hizmet (İÖ);;EA
102010128;1020;;Sosyoloji;;EA
102010067;1020;;Tarih;;SÖZ
102030062;1020;;Tarih (İÖ);;SÖZ
102010094;1020;;Türk Dili ve Edebiyatı;;SÖZ
102030053;1020;;Türk Dili ve Edebiyatı (İÖ);;SÖZ
102010252;1020;;Zaza Dili ve Edebiyatı;;SÖZ
102010182;1020;;İktisat;;EA
102090059;1020;;Siyaset Bilimi ve Kamu Yönetimi;;EA
102010146;1020;;İlahiyat Fakültesi;;SÖZ
102090071;1020;;Bilgisayar Mühendisliği;;SAY
102010173;1020;;İnşaat Mühendisliği;;SAY
102090072;1020;;Mimarlık;;SAY
102090089;1020;;Beslenme ve Diyetetik;;SAY
102010304;1020;;Hemşirelik;;SAY
102010313;1020;;İş Sağlığı ve Güvenliği;;SAY
102090073;1020;;Sağlık Yönetimi;;EA
102010225;1020;;Veteriner Fakültesi;;SAY
102010207;1020;;Bitki Koruma;;SAY
102090101;1020;;Biyosistem Mühendisliği;;SAY
102090100;1020;;Peyzaj Mimarlığı;;SAY
207610133;2076;;Diş Hekimliği Fakültesi (Burslu);;SAY
207610142;2076;;Diş Hekimliği Fakültesi (%25 İndirimli);;SAY
207650938;2076;;Diş Hekimliği Fakültesi (İngilizce) (Burslu);;SAY
207650940;2076;;Diş Hekimliği Fakültesi (İngilizce) (%25 İndirimli);;SAY
207610099;2076;;Eczacılık Fakültesi (Burslu);;SAY
207610106;2076;;Eczacılık Fakültesi (%25 İndirimli);;SAY
207650944;2076;;İlköğretim Matematik Öğretmenliği (Burslu);;SAY
207650946;2076;;İlköğretim Matematik Öğretmenliği (%50 İndirimli);;SAY
207650941;2076;;İngilizce Öğretmenliği (Burslu);;DİL
207650943;2076;;İngilizce Öğretmenliği (%50 İndirimli);;DİL
207650848;2076;;Okul Öncesi Öğretmenliği (Burslu);;SÖZ
207650850;2076;;Okul Öncesi Öğretmenliği (%50 İndirimli);;SÖZ
207610433;2076;;Özel Eğitim Öğretmenliği (Burslu);;SÖZ
207650852;2076;;Özel Eğitim Öğretmenliği (%50 İndirimli);;SÖZ
207610151;2076;;Rehberlik ve Psikolojik Danışmanlık (Burslu);;EA
207650854;2076;;Rehberlik ve Psikolojik Danışmanlık (%50 İndirimli);;EA
207650956;2076;;Bilgisayar Mühendisliği (Burslu);;SAY
207650958;2076;;Bilgisayar Mühendisliği (%50 İndirimli);;SAY
207650959;2076;;İç Mimarlık ve Çevre Tasarımı (Burslu);;EA
207650961;2076;;İç Mimarlık ve Çevre Tasarımı (%50 İndirimli);;EA
207650964;2076;;Moleküler Biyoloji ve Genetik (Burslu);;SAY
207650965;2076;;Moleküler Biyoloji ve Genetik (%50 İndirimli);;SAY
207610115;2076;;Moleküler Biyoloji ve Genetik (İngilizce) (Burslu);;SAY
207610124;2076;;Moleküler Biyoloji ve Genetik (İngilizce) (%50 İndirimli);;SAY
207610239;2076;;Beslenme ve Diyetetik (Burslu);;SAY
207650858;2076;;Beslenme ve Diyetetik (%50 İndirimli);;SAY
207610257;2076;;Çocuk Gelişimi (Burslu);;EA
207610266;2076;;Çocuk Gelişimi (%50 İndirimli);;EA
207610196;2076;;Dil ve Konuşma Terapisi (Burslu);;SAY
207650861;2076;;Dil ve Konuşma Terapisi (%50 İndirimli);;SAY
207610381;2076;;Ebelik (Burslu);;SAY
207610399;2076;;Ebelik (%50 İndirimli);;SAY
207610054;2076;;Ergoterapi (Burslu);;SAY
207650864;2076;;Ergoterapi (%50 İndirimli);;SAY
207610212;2076;;Fizyoterapi ve Rehabilitasyon (Burslu);;SAY
207650865;2076;;Fizyoterapi ve Rehabilitasyon (%50 İndirimli);;SAY
207610293;2076;;Hemşirelik (Burslu);;SAY
207650866;2076;;Hemşirelik (%50 İndirimli);;SAY
207650966;2076;;Hemşirelik (İngilizce) (Burslu);;SAY
207650967;2076;;Hemşirelik (İngilizce) (%50 İndirimli);;SAY
207610318;2076;;Odyoloji (Burslu);;SAY
207650868;2076;;Odyoloji (%50 İndirimli);;SAY
207610354;2076;;Tıp Fakültesi (Burslu);;SAY
207610363;2076;;Tıp Fakültesi (%25 İndirimli);;SAY
207650947;2076;;Tıp Fakültesi (İngilizce) (Burslu);;SAY
207650949;2076;;Tıp Fakültesi (İngilizce) (%25 İndirimli);;SAY
102190024;1021;;İngiliz Dili ve Edebiyatı;;DİL
102110039;1021;;Matematik;;SAY
102190023;1021;;Sosyoloji;;EA
102110048;1021;;Tarih;;SÖZ
102130016;1021;;Tarih (İÖ);;SÖZ
102110084;1021;;Türk Dili ve Edebiyatı;;SÖZ
102190036;1021;;Radyo, Televizyon ve Sinema;;SÖZ
102110172;1021;;Kamu Yönetimi;;EA
102110181;1021;;Uluslararası İlişkiler;;EA
102110163;1021;;İslami İlimler;;SÖZ
102190037;1021;;Turizm İşletmeciliği;;EA
102190021;1021;;Bilgisayar Mühendisliği;;SAY
102110127;1021;;Elektrik-Elektronik Mühendisliği;;SAY
102110021;1021;;İnşaat Mühendisliği;;SAY
102110109;1021;;Beslenme ve Diyetetik;;SAY
102110012;1021;;Hemşirelik;;SAY
102110093;1021;;Sosyal Hizmet;;EA
102210011;1022;;Bilgisayar ve Öğretim Teknolojileri Öğretmenliği (İngilizce);;SAY
102210029;1022;;Fen Bilgisi Öğretmenliği (İngilizce);;SAY
102210038;1022;;Fizik Öğretmenliği (İngilizce);;SAY
102210408;1022;;Fizik Öğretmenliği (İngilizce) (KKTC Uyruklu);;SAY
102210047;1022;;İlköğretim Matematik Öğretmenliği (İngilizce);;SAY
102210056;1022;;İngilizce Öğretmenliği (İngilizce);;DİL
102210065;1022;;Kimya Öğretmenliği (İngilizce);;SAY
102210435;1022;;Kimya Öğretmenliği (İngilizce) (KKTC Uyruklu);;SAY
102210074;1022;;Matematik Öğretmenliği (İngilizce);;SAY
102210083;1022;;Okul Öncesi Öğretmenliği (İngilizce);;SÖZ
102210092;1022;;Rehberlik ve Psikolojik Danışmanlık (İngilizce);;EA
102270025;1022;;Çeviribilimi (İngilizce);;DİL
102270026;1022;;Dilbilimi (İngilizce);;DİL
102210117;1022;;Felsefe (İngilizce);;EA
102210126;1022;;Fizik (İngilizce);;SAY
102210135;1022;;İngiliz Dili ve Edebiyatı (İngilizce);;DİL
102210144;1022;;Kimya (İngilizce);;SAY
102210153;1022;;Matematik (İngilizce);;SAY
102210162;1022;;Moleküler Biyoloji ve Genetik (İngilizce);;SAY
102210171;1022;;Psikoloji (İngilizce);;EA
102210189;1022;;Sosyoloji (İngilizce);;EA
102210198;1022;;Tarih (İngilizce);;SÖZ
102270024;1022;;Tarih (İngilizce) (KKTC Uyruklu);;SÖZ
102210205;1022;;Türk Dili ve Edebiyatı (İngilizce);;SÖZ
102210214;1022;;İktisat (İngilizce);;EA
102210223;1022;;İşletme (İngilizce);;EA
102210232;1022;;Siyaset Bilimi ve Uluslararası İlişkiler (İngilizce);;EA
102210277;1022;;Bilgisayar Mühendisliği (İngilizce);;SAY
102210286;1022;;Elektrik-Elektronik Mühendisliği (İngilizce);;SAY
102210295;1022;;Endüstri Mühendisliği (İngilizce);;SAY
102210302;1022;;İnşaat Mühendisliği (İngilizce);;SAY
102210311;1022;;Kimya Mühendisliği (İngilizce);;SAY
102210329;1022;;Makine Mühendisliği (İngilizce);;SAY
102210365;1022;;Turizm İşletmeciliği (İngilizce);;EA
102210374;1022;;Uluslararası Ticaret (İngilizce);;EA
102210383;1022;;Yönetim Bilişim Sistemleri (İngilizce);;EA
100110433;1001;;Diş Hekimliği Fakültesi;;SAY
100110027;1001;;Fen Bilgisi Öğretmenliği;;SAY
100110036;1001;;İlköğretim Matematik Öğretmenliği;;SAY
100110045;1001;;İngilizce Öğretmenliği;;DİL
100110054;1001;;Okul Öncesi Öğretmenliği;;SÖZ
100110672;1001;;Özel Eğitim Öğretmenliği;;SÖZ
100110063;1001;;Rehberlik ve Psikolojik Danışmanlık;;EA
100110072;1001;;Sınıf Öğretmenliği;;EA
100110081;1001;;Sosyal Bilgiler Öğretmenliği;;SÖZ
100110099;1001;;Türkçe Öğretmenliği;;SÖZ
100110115;1001;;Biyoloji (İngilizce);;SAY
100110124;1001;;Fizik (İngilizce);;SAY
100110133;1001;;Kimya (İngilizce);;SAY
100110142;1001;;Matematik (İngilizce);;SAY
100110151;1001;;Psikoloji;;EA
100110169;1001;;Sosyoloji;;EA
100130155;1001;;Sosyoloji (İÖ);;EA
100110178;1001;;Tarih;;SÖZ
100130164;1001;;Tarih (İÖ);;SÖZ
100110187;1001;;Türk Dili ve Edebiyatı;;SÖZ
100130173;1001;;Türk Dili ve Edebiyatı (İÖ);;SÖZ
100190171;1001;;Finans ve Bankacılık;;EA
100110654;1001;;Pazarlama;;EA
100110663;1001;;Uluslararası Ticaret ve Lojistik;;EA
100110196;1001;;İktisat;;EA
100190116;1001;;İktisat (KKTC Uyruklu);;EA
100110203;1001;;İşletme;;EA
100110212;1001;;Kamu Yönetimi;;EA
100130137;1001;;Kamu Yönetimi (İÖ);;EA
100110451;1001;;Maliye;;EA
100130191;1001;;Maliye (İÖ);;EA
100110221;1001;;Uluslararası İlişkiler;;EA
100130146;1001;;Uluslararası İlişkiler (İÖ);;EA
100110478;1001;;İlahiyat;;SÖZ
100130225;1001;;İlahiyat (İÖ);;SÖZ
100110636;1001;;Gazetecilik;;SÖZ
100190148;1001;;Gazetecilik (İÖ);;SÖZ
100110706;1001;;Halkla İlişkiler ve Tanıtım;;SÖZ
100190149;1001;;Halkla İlişkiler ve Tanıtım (İÖ);;SÖZ
100190120;1001;;Radyo, Televizyon ve Sinema;;SÖZ
100110406;1001;;Mimarlık;;SAY
100110645;1001;;Bilgisayar Mühendisliği;;SAY
100110415;1001;;Elektrik-Elektronik Mühendisliği;;SAY
100110239;1001;;Gıda Mühendisliği;;SAY
100190170;1001;;İnşaat Mühendisliği;;SAY
100110399;1001;;Makine Mühendisliği;;SAY
100190156;1001;;Fizyoterapi ve Rehabilitasyon;;SAY
100190153;1001;;Hemşirelik;;SAY
100110257;1001;;Tıp Fakültesi;;SAY
100190154;1001;;Gastronomi ve Mutfak Sanatları;;SÖZ
100190155;1001;;Turizm İşletmeciliği;;EA
100190151;1001;;Turizm Rehberliği;;DİL
100190172;1001;;İngilizce Mütercim ve Tercümanlık;;DİL
100110681;1001;;Bahçe Bitkileri;;SAY
100110618;1001;;Bitki Koruma;;SAY
100110627;1001;;Kanatlı Hayvan Yetiştiriciliği;;SAY
100110699;1001;;Kanatlı Hayvan Yetiştiriciliği (KKTC Uyruklu);;SAY
100110503;1001;;Tarla Bitkileri;;SAY
100190121;1001;;Tohum Bilimi ve Teknolojisi;;SAY
107390147;1073;;Ekonomi ve Finans;;EA
107390108;1073;;Halkla İlişkiler ve Tanıtım;;SÖZ
107310419;1073;;İşletme;;EA
107310473;1073;;Acil Yardım ve Afet Yönetimi;;SAY
107390141;1073;;Çocuk Gelişimi;;EA
107390140;1073;;Ebelik;;SAY
107310394;1073;;Hemşirelik;;SAY
107330186;1073;;Hemşirelik (İÖ);;SAY
107390143;1073;;Yazılım Mühendisliği;;SAY
107390144;1073;;Yazılım Mühendisliği (M.T.O.K.);;SAY
107390142;1073;;Bilişim Sistemleri ve Teknolojileri;;SAY
107390107;1073;;Gümrük İşletme;;EA
107310137;1073;;Muhasebe ve Finans Yönetimi;;EA
107310128;1073;;Yönetim Bilişim Sistemleri;;EA
107310022;1073;;Fen Bilgisi Öğretmenliği;;SAY
107310031;1073;;İlköğretim Matematik Öğretmenliği;;SAY
107310049;1073;;İngilizce Öğretmenliği;;DİL
107310058;1073;;Okul Öncesi Öğretmenliği;;SÖZ
107310173;1073;;Rehberlik ve Psikolojik Danışmanlık;;EA
107310067;1073;;Sınıf Öğretmenliği;;EA
107310076;1073;;Sosyal Bilgiler Öğretmenliği;;SÖZ
107310085;1073;;Türkçe Öğretmenliği;;SÖZ
107310182;1073;;Antropoloji;;EA
107390129;1073;;Antropoloji (KKTC Uyruklu);;EA
107310155;1073;;Biyoloji;;SAY
107310358;1073;;Coğrafya;;SÖZ
107310507;1073;;Felsefe;;EA
107390091;1073;;İngiliz Dili ve Edebiyatı (İngilizce);;DİL
107310216;1073;;Matematik;;SAY
107310428;1073;;Moleküler Biyoloji ve Genetik;;SAY
107310482;1073;;Nanobilim ve Nanoteknoloji;;SAY
107310491;1073;;Nanobilim ve Nanoteknoloji (KKTC Uyruklu);;SAY
107310401;1073;;Sosyoloji;;EA
107310367;1073;;Tarih;;SÖZ
107330159;1073;;Tarih (İÖ);;SÖZ
107310534;1073;;Türk Dili ve Edebiyatı;;SÖZ
107390132;1073;;Bilişim Sistemleri ve Teknolojileri;;SAY
107390122;1073;;Tapu Kadastro;;EA
107390131;1073;;Finans ve Bankacılık;;EA
107310261;1073;;İktisat;;EA
107310225;1073;;İşletme;;EA
107390092;1073;;Maliye;;EA
107310313;1073;;Sağlık Yönetimi;;EA
107330177;1073;;Sağlık Yönetimi (İÖ);;EA
107390105;1073;;Siyaset Bilimi ve Kamu Yönetimi;;EA
107310516;1073;;Sosyal Hizmet;;EA
107390098;1073;;Sosyal Hizmet  (İÖ);;EA
107310331;1073;;İlahiyat;;SÖZ
107310376;1073;;Bilgisayar Mühendisliği;;SAY
107390100;1073;;Elektrik-Elektronik Mühendisliği;;SAY
107310279;1073;;İnşaat Mühendisliği;;SAY
107310543;1073;;Makine Mühendisliği;;SAY
107310322;1073;;Mimarlık;;SAY
107310437;1073;;Peyzaj Mimarlığı;;SAY
107310446;1073;;Acil Yardım ve Afet Yönetimi;;SAY
107330202;1073;;Acil Yardım ve Afet Yönetimi (İÖ);;SAY
107390099;1073;;Beslenme ve Diyetetik;;SAY
107390145;1073;;Fizyoterapi ve Rehabilitasyon;;SAY
107310455;1073;;Hemşirelik;;SAY
107390133;1073;;Çizgi Film ve Animasyon;;SÖZ
107390101;1073;;Görsel İletişim Tasarımı;;SÖZ
107390124;1073;;Spor Yöneticiliği;;EA
107390125;1073;;Spor Yöneticiliği (İÖ);;EA
107310525;1073;;Gastronomi ve Mutfak Sanatları;;SÖZ
107330211;1073;;Gastronomi ve Mutfak Sanatları (İÖ);;SÖZ
107390146;1073;;Turizm İşletmeciliği;;EA
107310119;1073;;Veteriner Fakültesi;;SAY
102410195;1024;;İşletme;;EA
102410191;1024;;Psikoloji;;EA
102410178;1024;;Sosyoloji;;EA
102410187;1024;;Uluslararası İlişkiler;;EA
102410151;1024;;Uluslararası Ticaret ve Lojistik;;EA
102410189;1024;;Mimarlık;;SAY
102410142;1024;;Şehir ve Bölge Planlama;;SAY
102410190;1024;;Bilgisayar Mühendisliği;;SAY
102410192;1024;;Biyomühendislik;;SAY
102410099;1024;;Çevre Mühendisliği;;SAY
102410106;1024;;Elektrik-Elektronik Mühendisliği;;SAY
102410194;1024;;Endüstri Mühendisliği;;SAY
102410115;1024;;Gıda Mühendisliği;;SAY
102410063;1024;;İnşaat Mühendisliği;;SAY
102410027;1024;;Kimya;;SAY
102410054;1024;;Kimya Mühendisliği;;SAY
102410018;1024;;Makine Mühendisliği;;SAY
102410193;1024;;Matematik;;SAY
102410036;1024;;Mekatronik Mühendisliği;;SAY
102410045;1024;;Metalurji ve Malzeme Mühendisliği;;SAY
102410196;1024;;Polimer Malzeme Mühendisliği;;SAY
102410133;1024;;Orman Endüstrisi Mühendisliği;;SAY
102410072;1024;;Orman Mühendisliği;;SAY
102410188;1024;;Peyzaj Mimarlığı;;SAY
109790473;1097;;Diş Hekimliği Fakültesi;;SAY
109710012;1097;;Almanca Öğretmenliği;;DİL
109710021;1097;;Bilgisayar ve Öğretim Teknolojileri Öğretmenliği;;SAY
109710048;1097;;Fen Bilgisi Öğretmenliği;;SAY
109710057;1097;;Fransızca Öğretmenliği;;DİL
109710481;1097;;İlköğretim Matematik Öğretmenliği;;SAY
109710066;1097;;İngilizce Öğretmenliği;;DİL
109710075;1097;;Okul Öncesi Öğretmenliği;;SÖZ
109730228;1097;;Okul Öncesi Öğretmenliği (İÖ);;SÖZ
